,cif_id,solvent_removal_stability
121,dia+N492+E175,Unstable
122,dia+N76+E88,Stable
123,dia+N562+E95,Stable
124,dia+N708+E204,Stable
125,dia+N404+E7,Stable
126,dia+N562+E151,Stable
127,dia+N600+E74,Stable
128,dia+N156+E142,Unstable
129,dia+N164+E134,Unstable
130,dia+N76+E92,Unstable
131,dia+N156+E58,Unstable
132,dia+N305+E27,Unstable
133,dia+N158+E202,Stable
134,dia+N327+E184,Stable
135,dia+N404+E97,Stable
136,dia+N113+E184,Unstable
137,dia+N404+E136,Stable
138,dia+N719+E212,Unstable
139,dia+N719+E33,Stable
140,dia+N708+E17,Stable
141,dia+N649+E67,Unstable
142,dia+N434+E177,Unstable
143,dia+N2+E135,Unstable
144,dia+N76+E194,Stable
145,dia+N312+E175,Stable
146,dia+N34+E171,Unstable
147,dia+N312+E224,Stable
148,dia+N215+E132,Unstable
149,dia+N346+E26,Stable
150,dia+N395+E82,Stable
151,dia+N76+E155,Stable
152,dia+N307+E33,Stable
153,dia+N708+E111,Stable
154,dia+N215+E12,Stable
155,dia+N461+E196,Stable
156,dia+N158+E130,Stable
157,dia+N327+E111,Stable
158,dia+N327+E61,Stable
159,dia+N492+E61,Unstable
160,dia+N156+E45,Unstable
161,dia+N461+E161,Stable
162,dia+N188+E102,Unstable
163,dia+N50+E83,Stable
164,dia+N307+E128,Unstable
165,dia+N492+E63,Unstable
166,dia+N68+E121,Stable
167,dia+N461+E201,Stable
168,dia+N238+E181,Unstable
169,dia+N307+E53,Stable
170,dia+N435+E206,Stable
171,dia+N158+E139,Unstable
172,dia+N601+E28,Stable
173,dia+N76+E1,Stable
174,dia+N700+E45,Stable
175,dia+N68+E53,Stable
176,dia+N109+E82,Stable
177,dia+N601+E204,Stable
178,dia+N32+E185,Unstable
179,dia+N164+E65,Stable
180,dia+N310+E3,Stable
181,dia+N115+E3,Stable
182,dia+N113+E178,Unstable
183,dia+N184+E195,Stable
184,dia+N184+E20,Stable
185,dia+N371+E153,Unstable
186,dia+N158+E155,Unstable
187,dia+N256+E65,Stable
188,dia+N238+E31,Stable
189,dia+N158+E63,Stable
190,dia+N68+E166,Unstable
191,dia+N238+E126,Stable
192,dia+N719+E57,Stable
193,dia+N113+E37,Unstable
194,dia+N256+E63,Unstable
195,dia+N93+E203,Stable
196,dia+N398+E23,Stable
197,dia+N305+E229,Stable
198,dia+N719+E38,Stable
199,dia+N313+E191,Unstable
200,dia+N346+E2,Stable
201,dia+N188+E219,Stable
202,dia+N398+E155,Stable
203,dia+N307+E174,Stable
204,dia+N307+E198,Unstable
205,dia+N34+E154,Unstable
206,dia+N161+E18,Stable
207,dia+N697+E153,Unstable
208,dia+N312+E120,Stable
209,dia+N188+E28,Unstable
210,dia+N113+E190,Stable
211,dia+N76+E81,Unstable
212,dia+N461+E49,Stable
213,dia+N700+E127,Stable
214,dia+N256+E160,Stable
215,dia+N93+E72,Stable
216,dia+N52+E66,Stable
217,dia+N434+E161,Stable
218,dia+N385+E229,Stable
219,dia+N515+E159,Unstable
220,dia+N93+E132,Stable
221,dia+N219+E107,Stable
222,dia+N184+E4,Stable
223,dia+N219+E167,Unstable
224,dia+N256+E15,Stable
225,dia+N492+E44,Unstable
226,dia+N73+E29,Unstable
227,dia+N307+E108,Unstable
228,dia+N34+E202,Unstable
229,dia+N627+E86,Unstable
230,dia+N307+E229,Unstable
231,dia+N627+E112,Unstable
232,dia+N385+E19,Unstable
233,dia+N93+E162,Unstable
234,dia+N492+E157,Stable
235,dia+N697+E161,Stable
236,dia+N434+E156,Unstable
237,dia+N52+E67,Stable
238,dia+N393+E82,Stable
239,dia+N76+E226,Unstable
240,dia+N395+E177,Stable
241,dia+N2+E220,Stable
242,dia+N461+E187,Stable
243,dia+N184+E107,Stable
244,dia+N3+E172,Unstable
245,dia+N601+E180,Stable
246,dia+N156+E132,Stable
247,dia+N188+E52,Unstable
248,dia+N2+E176,Stable
249,dia+N76+E119,Stable
250,dia+N371+E155,Unstable
251,dia+N700+E149,Stable
252,dia+N2+E182,Stable
253,dia+N700+E154,Stable
254,dia+N697+E136,Stable
255,dia+N461+E163,Stable
256,dia+N73+E173,Unstable
257,dia+N520+E106,Stable
258,dia+N562+E135,Unstable
259,dia+N327+E222,Stable
260,dia+N34+E221,Unstable
261,dia+N68+E145,Stable
262,dia+N515+E175,Unstable
263,dia+N492+E25,Unstable
264,dia+N404+E10,Stable
265,dia+N50+E142,Stable
266,dia+N627+E13,Stable
267,dia+N113+E65,Unstable
268,dia+N393+E174,Unstable
269,dia+N219+E229,Unstable
270,dia+N435+E145,Unstable
271,dia+N109+E50,Unstable
272,dia+N393+E218,Stable
273,dia+N34+E188,Unstable
274,dia+N371+E20,Stable
275,dia+N219+E83,Stable
276,dia+N50+E194,Stable
277,dia+N115+E16,Unstable
278,dia+N109+E185,Unstable
279,dia+N93+E175,Stable
280,dia+N184+E187,Stable
281,dia+N68+E20,Stable
282,dia+N161+E44,Unstable
283,dia+N398+E226,Unstable
284,dia+N109+E143,Stable
285,dia+N219+E152,Stable
286,dia+N393+E219,Unstable
287,dia+N398+E19,Stable
288,dia+N113+E69,Unstable
289,dia+N256+E153,Unstable
290,dia+N327+E195,Unstable
291,dia+N434+E69,Stable
292,dia+N708+E34,Stable
293,dia+N115+E9,Stable
294,dia+N68+E81,Stable
295,dia+N188+E127,Unstable
296,dia+N156+E32,Stable
297,dia+N398+E41,Stable
298,dia+N327+E130,Unstable
299,dia+N109+E203,Stable
300,dia+N697+E123,Stable
301,dia+N461+E11,Unstable
302,dia+N492+E147,Unstable
303,dia+N50+E85,Stable
304,dia+N312+E9,Unstable
305,dia+N601+E196,Unstable
306,dia+N52+E29,Stable
307,dia+N393+E158,Unstable
308,dia+N404+E31,Stable
309,dia+N601+E10,Stable
310,dia+N719+E32,Stable
311,dia+N346+E139,Unstable
312,dia+N461+E19,Unstable
313,dia+N719+E202,Stable
314,dia+N238+E57,Unstable
315,dia+N305+E108,Unstable
316,dia+N161+E22,Stable
317,dia+N627+E73,Unstable
318,dia+N515+E67,Unstable
319,dia+N435+E135,Stable
320,dia+N601+E157,Stable
321,dia+N34+E204,Unstable
322,dia+N305+E112,Unstable
323,dia+N600+E191,Unstable
324,dia+N113+E180,Unstable
325,dia+N327+E160,Stable
326,dia+N256+E179,Stable
327,dia+N188+E221,Unstable
328,dia+N313+E169,Unstable
329,dia+N492+E232,Unstable
330,dia+N68+E80,Stable
331,dia+N708+E134,Stable
332,dia+N34+E173,Unstable
333,dia+N649+E156,Unstable
334,dia+N57+E172,Unstable
335,dia+N346+E218,Unstable
336,dia+N492+E125,Unstable
337,dia+N68+E107,Stable
338,dia+N520+E18,Unstable
339,dia+N188+E223,Unstable
340,dia+N238+E176,Stable
341,dia+N601+E107,Stable
342,dia+N310+E20,Stable
343,dia+N184+E226,Unstable
344,dia+N404+E130,Unstable
345,dia+N113+E185,Unstable
346,dia+N492+E223,Stable
347,dia+N52+E148,Unstable
348,dia+N461+E221,Unstable
349,dia+N697+E171,Stable
350,dia+N305+E32,Stable
351,dia+N700+E71,Stable
352,dia+N267+E30,Stable
353,dia+N562+E194,Unstable
354,dia+N327+E73,Stable
355,dia+N404+E184,Stable
356,dia+N164+E130,Unstable
357,dia+N627+E36,Stable
358,dia+N158+E77,Unstable
359,dia+N371+E17,Stable
360,dia+N492+E222,Unstable
361,dia+N404+E119,Stable
362,dia+N215+E7,Stable
363,dia+N719+E205,Stable
364,dia+N346+E33,Stable
365,dia+N461+E69,Unstable
366,dia+N219+E2,Stable
367,dia+N50+E58,Unstable
368,dia+N649+E233,Unstable
369,dia+N662+E105,Stable
370,dia+N219+E7,Stable
371,dia+N76+E173,Unstable
372,dia+N385+E87,Stable
373,dia+N310+E64,Stable
374,dia+N461+E137,Unstable
375,dia+N434+E194,Stable
376,dia+N395+E203,Stable
377,dia+N52+E222,Unstable
378,dia+N404+E44,Stable
379,dia+N215+E189,Stable
380,dia+N719+E61,Stable
381,dia+N346+E232,Unstable
382,dia+N398+E49,Stable
383,dia+N492+E28,Stable
384,dia+N113+E188,Stable
385,dia+N50+E202,Stable
386,dia+N395+E147,Stable
387,dia+N267+E219,Stable
388,dia+N307+E211,Unstable
389,dia+N310+E226,Unstable
390,dia+N34+E106,Stable
391,dia+N115+E128,Unstable
392,dia+N310+E13,Unstable
393,dia+N73+E158,Stable
394,dia+N52+E43,Stable
395,dia+N520+E5,Stable
396,dia+N113+E107,Stable
397,dia+N158+E39,Stable
398,dia+N708+E219,Stable
399,dia+N697+E215,Stable
400,dia+N109+E205,Unstable
401,dia+N184+E163,Stable
402,dia+N371+E89,Unstable
403,dia+N649+E80,Stable
404,dia+N184+E143,Stable
405,dia+N156+E104,Stable
406,dia+N627+E171,Unstable
407,dia+N393+E78,Unstable
408,dia+N2+E72,Stable
409,dia+N346+E44,Unstable
410,dia+N450+E73,Unstable
411,dia+N708+E83,Stable
412,dia+N371+E80,Stable
413,dia+N393+E127,Unstable
414,dia+N346+E162,Unstable
415,dia+N601+E12,Stable
416,dia+N115+E39,Stable
417,dia+N627+E43,Stable
418,dia+N434+E8,Unstable
419,dia+N2+E173,Unstable
420,dia+N34+E177,Unstable
421,dia+N76+E196,Stable
422,dia+N158+E132,Stable
423,dia+N520+E166,Unstable
424,dia+N73+E18,Stable
425,dia+N515+E138,Unstable
426,dia+N520+E132,Unstable
427,dia+N34+E158,Unstable
428,dia+N184+E77,Stable
429,dia+N50+E11,Stable
430,dia+N515+E23,Stable
431,dia+N461+E156,Stable
432,dia+N385+E14,Stable
433,dia+N520+E49,Unstable
434,dia+N156+E195,Stable
435,dia+N32+E53,Stable
436,dia+N50+E44,Stable
437,dia+N346+E185,Unstable
438,dia+N434+E29,Stable
439,dia+N50+E88,Stable
440,dia+N461+E79,Unstable
441,dia+N601+E145,Stable
442,dia+N346+E224,Unstable
443,dia+N184+E178,Stable
444,dia+N700+E28,Stable
445,dia+N50+E32,Stable
446,dia+N708+E211,Stable
447,dia+N188+E36,Unstable
448,dia+N184+E27,Unstable
449,dia+N68+E19,Unstable
450,dia+N450+E195,Unstable
451,dia+N307+E188,Stable
452,dia+N367+E129,Stable
453,dia+N158+E70,Stable
454,dia+N188+E232,Unstable
455,dia+N719+E67,Stable
456,dia+N68+E155,Stable
457,dia+N700+E92,Stable
458,dia+N312+E179,Unstable
459,dia+N68+E61,Stable
460,dia+N115+E5,Stable
461,dia+N708+E29,Stable
462,dia+N188+E41,Stable
463,dia+N697+E71,Unstable
464,dia+N219+E122,Unstable
465,dia+N184+E68,Stable
466,dia+N188+E119,Unstable
467,dia+N395+E5,Stable
468,dia+N395+E43,Stable
469,dia+N256+E145,Stable
470,dia+N627+E78,Stable
471,dia+N393+E131,Unstable
472,dia+N161+E107,Stable
473,dia+N76+E71,Unstable
474,dia+N158+E135,Unstable
475,dia+N371+E229,Stable
476,dia+N385+E11,Unstable
477,dia+N310+E161,Stable
478,dia+N371+E65,Stable
479,dia+N310+E77,Stable
480,dia+N238+E65,Stable
481,dia+N93+E70,Stable
482,dia+N627+E209,Stable
483,dia+N50+E203,Stable
484,dia+N76+E69,Stable
485,dia+N109+E153,Unstable
486,dia+N68+E67,Unstable
487,dia+N50+E18,Stable
488,dia+N312+E111,Unstable
489,dia+N184+E215,Stable
490,dia+N466+E129,Unstable
491,dia+N434+E108,Unstable
492,dia+N73+E22,Stable
493,dia+N156+E48,Unstable
494,dia+N367+E105,Stable
495,dia+N627+E201,Unstable
496,dia+N32+E77,Stable
497,dia+N393+E61,Unstable
498,dia+N238+E106,Stable
499,dia+N188+E152,Unstable
500,dia+N708+E179,Stable
501,dia+N158+E41,Stable
502,dia+N708+E160,Stable
503,dia+N393+E162,Unstable
504,dia+N346+E90,Stable
505,dia+N164+E3,Stable
506,dia+N708+E61,Stable
507,dia+N398+E205,Unstable
508,dia+N312+E127,Stable
509,dia+N515+E194,Stable
510,dia+N156+E218,Stable
511,dia+N307+E76,Unstable
512,dia+N312+E17,Unstable
513,dia+N515+E171,Unstable
514,dia+N520+E96,Stable
515,dia+N113+E199,Unstable
516,dia+N627+E98,Stable
517,dia+N708+E22,Stable
518,dia+N601+E27,Stable
519,dia+N700+E72,Stable
520,dia+N398+E107,Stable
521,dia+N93+E24,Stable
522,dia+N164+E198,Unstable
523,dia+N719+E150,Stable
524,dia+N719+E80,Stable
525,dia+N649+E112,Unstable
526,dia+N371+E84,Unstable
527,dia+N492+E98,Stable
528,dia+N327+E95,Stable
529,dia+N184+E176,Stable
530,dia+N404+E5,Stable
531,dia+N520+E20,Stable
532,dia+N305+E29,Unstable
533,dia+N395+E87,Unstable
534,dia+N367+E99,Stable
535,dia+N649+E161,Stable
536,dia+N450+E91,Stable
537,dia+N219+E102,Unstable
538,dia+N68+E211,Stable
539,dia+N697+E35,Stable
540,dia+N307+E16,Unstable
541,dia+N627+E81,Unstable
542,dia+N346+E45,Unstable
543,dia+N461+E168,Stable
544,dia+N393+E90,Unstable
545,dia+N700+E187,Stable
546,dia+N219+E189,Unstable
547,dia+N385+E81,Stable
548,dia+N305+E221,Stable
549,dia+N434+E11,Unstable
550,dia+N719+E170,Stable
551,dia+N708+E185,Stable
552,dia+N404+E67,Stable
553,dia+N367+E191,Stable
554,dia+N267+E17,Stable
555,dia+N256+E64,Stable
556,dia+N327+E162,Stable
557,dia+N256+E90,Stable
558,dia+N256+E7,Stable
559,dia+N168+E169,Unstable
560,dia+N310+E44,Stable
561,dia+N68+E232,Stable
562,dia+N700+E233,Stable
563,dia+N450+E11,Unstable
564,dia+N161+E184,Unstable
565,dia+N310+E195,Unstable
566,dia+N161+E73,Stable
567,dia+N52+E71,Stable
568,dia+N238+E45,Unstable
569,dia+N371+E177,Unstable
570,dia+N450+E184,Unstable
571,dia+N649+E87,Stable
572,dia+N161+E16,Stable
573,dia+N371+E120,Unstable
574,dia+N395+E223,Unstable
575,dia+N161+E42,Stable
576,dia+N156+E154,Unstable
577,dia+N113+E91,Stable
578,dia+N700+E53,Stable
579,dia+N115+E177,Unstable
580,dia+N649+E143,Unstable
581,dia+N601+E205,Stable
582,dia+N184+E101,Stable
583,dia+N450+E35,Stable
584,dia+N52+E77,Stable
585,dia+N113+E167,Unstable
586,dia+N73+E199,Unstable
587,dia+N434+E121,Stable
588,dia+N305+E87,Stable
589,dia+N215+E190,Stable
590,dia+N307+E120,Unstable
591,dia+N305+E199,Unstable
592,dia+N188+E159,Unstable
593,dia+N93+E32,Stable
594,dia+N184+E2,Stable
595,dia+N113+E101,Stable
596,dia+N215+E221,Stable
597,dia+N73+E122,Stable
598,dia+N161+E38,Stable
599,dia+N649+E226,Unstable
600,dia+N404+E84,Stable
601,dia+N435+E199,Stable
602,dia+N52+E155,Stable
603,dia+N435+E20,Stable
604,dia+N627+E61,Stable
605,dia+N32+E192,Unstable
606,dia+N215+E152,Stable
607,dia+N385+E43,Stable
608,dia+N520+E181,Unstable
609,dia+N327+E136,Stable
610,dia+N2+E233,Stable
611,dia+N562+E186,Stable
612,dia+N461+E160,Stable
613,dia+N158+E98,Unstable
614,dia+N601+E73,Stable
615,dia+N115+E50,Unstable
616,dia+N398+E12,Stable
617,dia+N215+E136,Stable
618,dia+N215+E94,Stable
619,dia+N312+E42,Stable
620,dia+N76+E30,Stable
621,dia+N312+E182,Stable
622,dia+N398+E30,Stable
623,dia+N307+E232,Stable
624,dia+N708+E52,Unstable
625,dia+N307+E83,Stable
626,dia+N156+E95,Unstable
627,dia+N492+E176,Stable
628,dia+N435+E147,Stable
629,dia+N708+E73,Stable
630,dia+N113+E84,Unstable
631,dia+N697+E119,Stable
632,dia+N68+E115,Unstable
633,dia+N492+E84,Unstable
634,dia+N461+E18,Unstable
635,dia+N184+E18,Unstable
636,dia+N601+E24,Stable
637,dia+N697+E34,Stable
638,dia+N161+E57,Stable
639,dia+N492+E209,Unstable
640,dia+N708+E102,Unstable
641,dia+N450+E123,Unstable
642,dia+N218+E103,Unstable
643,dia+N256+E28,Stable
644,dia+N461+E131,Unstable
645,dia+N450+E9,Stable
646,dia+N219+E179,Unstable
647,dia+N700+E224,Stable
648,dia+N215+E131,Unstable
649,dia+N50+E224,Stable
650,dia+N109+E135,Stable
651,dia+N73+E50,Unstable
652,dia+N219+E206,Unstable
653,dia+N184+E154,Stable
654,dia+N164+E92,Unstable
655,dia+N649+E127,Unstable
656,dia+N219+E173,Unstable
657,dia+N708+E12,Stable
658,dia+N385+E224,Unstable
659,dia+N515+E104,Stable
660,dia+N76+E28,Stable
661,dia+N2+E122,Stable
662,dia+N708+E147,Stable
663,dia+N700+E79,Stable
664,dia+N404+E153,Unstable
665,dia+N73+E43,Stable
666,dia+N2+E35,Stable
667,dia+N398+E26,Stable
668,dia+N161+E81,Stable
669,dia+N371+E112,Stable
670,dia+N700+E68,Stable
671,dia+N346+E233,Stable
672,dia+N312+E228,Stable
673,dia+N395+E119,Stable
674,dia+N627+E14,Unstable
675,dia+N161+E173,Stable
676,dia+N164+E50,Unstable
677,dia+N238+E192,Stable
678,dia+N435+E176,Stable
679,dia+N161+E108,Unstable
680,dia+N515+E111,Stable
681,dia+N50+E38,Stable
682,dia+N2+E84,Stable
683,dia+N158+E128,Stable
684,dia+N256+E113,Stable
685,dia+N219+E153,Unstable
686,dia+N700+E64,Stable
687,dia+N267+E158,Unstable
688,dia+N32+E188,Unstable
689,dia+N52+E37,Stable
690,dia+N50+E14,Stable
691,dia+N188+E85,Unstable
692,dia+N164+E69,Unstable
693,dia+N93+E41,Stable
694,dia+N267+E64,Unstable
695,dia+N435+E97,Stable
696,dia+N466+E207,Stable
697,dia+N267+E180,Unstable
698,dia+N73+E151,Stable
699,dia+N34+E132,Unstable
700,dia+N627+E166,Stable
701,dia+N109+E42,Unstable
702,dia+N385+E159,Unstable
703,dia+N2+E63,Stable
704,dia+N697+E7,Stable
705,dia+N310+E52,Unstable
706,dia+N305+E83,Stable
707,dia+N346+E82,Stable
708,dia+N434+E114,Stable
709,dia+N515+E89,Unstable
710,dia+N697+E138,Unstable
711,dia+N515+E12,Stable
712,dia+N515+E203,Stable
713,dia+N700+E63,Stable
714,dia+N450+E233,Unstable
715,dia+N2+E95,Stable
716,dia+N310+E79,Unstable
717,dia+N393+E51,Unstable
718,dia+N398+E187,Stable
719,dia+N515+E43,Unstable
720,dia+N238+E203,Stable
721,dia+N34+E228,Unstable
722,dia+N398+E21,Stable
723,dia+N450+E219,Unstable
724,dia+N404+E212,Stable
725,dia+N346+E226,Unstable
726,dia+N76+E65,Stable
727,dia+N164+E115,Unstable
728,dia+N327+E153,Unstable
729,dia+N50+E145,Stable
730,dia+N164+E97,Stable
731,dia+N215+E223,Stable
732,dia+N346+E101,Stable
733,dia+N156+E102,Unstable
734,dia+N649+E119,Unstable
735,dia+N158+E136,Stable
736,dia+N256+E29,Unstable
737,dia+N164+E95,Unstable
738,dia+N34+E7,Stable
739,dia+N76+E215,Unstable
740,dia+N113+E48,Stable
741,dia+N164+E190,Unstable
742,dia+N76+E185,Stable
743,dia+N385+E150,Stable
744,dia+N719+E92,Stable
745,dia+N215+E40,Stable
746,dia+N305+E215,Stable
747,dia+N164+E96,Stable
748,dia+N450+E47,Stable
749,dia+N76+E33,Stable
750,dia+N346+E4,Stable
751,dia+N434+E148,Stable
752,dia+N267+E39,Stable
753,dia+N219+E131,Unstable
754,dia+N461+E25,Stable
755,dia+N68+E147,Stable
756,dia+N601+E178,Stable
757,dia+N312+E199,Unstable
758,dia+N310+E123,Unstable
759,dia+N371+E37,Unstable
760,dia+N346+E180,Unstable
761,dia+N219+E26,Stable
762,dia+N515+E42,Stable
763,dia+N34+E151,Unstable
764,dia+N238+E202,Unstable
765,dia+N627+E188,Stable
766,dia+N305+E30,Stable
767,dia+N708+E142,Stable
768,dia+N115+E148,Stable
769,dia+N52+E205,Stable
770,dia+N156+E187,Stable
771,dia+N461+E64,Stable
772,dia+N93+E229,Unstable
773,dia+N50+E40,Stable
774,dia+N697+E203,Stable
775,dia+N398+E149,Unstable
776,dia+N76+E26,Stable
777,dia+N158+E49,Unstable
778,dia+N161+E147,Stable
779,dia+N156+E6,Stable
780,dia+N312+E48,Stable
781,dia+N492+E104,Stable
782,dia+N461+E215,Stable
783,dia+N158+E156,Stable
784,dia+N627+E67,Unstable
785,dia+N68+E48,Unstable
786,dia+N156+E136,Stable
787,dia+N310+E86,Unstable
788,dia+N115+E35,Stable
789,dia+N93+E193,Unstable
790,dia+N2+E57,Stable
791,dia+N393+E160,Unstable
792,dia+N34+E27,Unstable
793,dia+N109+E215,Unstable
794,dia+N99+E60,Unstable
795,dia+N161+E223,Stable
796,dia+N395+E163,Stable
797,dia+N109+E83,Unstable
798,dia+N649+E48,Unstable
799,dia+N346+E12,Stable
800,dia+N700+E107,Stable
801,dia+N395+E111,Stable
802,dia+N2+E83,Stable
803,dia+N461+E107,Stable
804,dia+N312+E20,Unstable
805,dia+N434+E116,Stable
806,dia+N184+E5,Stable
807,dia+N188+E205,Unstable
808,dia+N188+E122,Unstable
809,dia+N188+E176,Unstable
810,dia+N113+E59,Stable
811,dia+N2+E92,Stable
812,dia+N68+E228,Unstable
813,dia+N158+E167,Unstable
814,dia+N346+E127,Unstable
815,dia+N68+E96,Stable
816,dia+N52+E92,Stable
817,dia+N395+E148,Unstable
818,dia+N404+E177,Stable
819,dia+N113+E34,Stable
820,dia+N697+E176,Stable
821,dia+N52+E35,Stable
822,dia+N68+E50,Unstable
823,dia+N719+E89,Stable
824,dia+N310+E39,Stable
825,dia+N307+E166,Unstable
826,dia+N404+E160,Stable
827,dia+N515+E126,Stable
828,dia+N215+E181,Unstable
829,dia+N156+E7,Stable
830,dia+N32+E36,Stable
831,dia+N327+E70,Stable
832,dia+N601+E98,Stable
833,dia+N219+E69,Unstable
834,dia+N700+E58,Stable
835,dia+N327+E8,Stable
836,dia+N156+E108,Unstable
837,dia+N164+E77,Unstable
838,dia+N385+E77,Unstable
839,dia+N109+E223,Unstable
840,dia+N109+E94,Unstable
841,dia+N627+E110,Stable
842,dia+N700+E69,Stable
843,dia+N2+E170,Stable
844,dia+N395+E156,Stable
845,dia+N395+E142,Stable
846,dia+N719+E63,Unstable
847,dia+N164+E18,Stable
848,dia+N461+E154,Stable
849,dia+N385+E66,Stable
850,dia+N218+E129,Unstable
851,dia+N115+E189,Unstable
852,dia+N697+E184,Unstable
853,dia+N327+E234,Stable
854,dia+N2+E161,Stable
855,dia+N76+E203,Stable
856,dia+N256+E170,Stable
857,dia+N450+E14,Unstable
858,dia+N93+E135,Unstable
859,dia+N156+E77,Stable
860,dia+N164+E204,Unstable
861,dia+N52+E97,Unstable
862,dia+N307+E78,Stable
863,dia+N188+E114,Unstable
864,dia+N188+E143,Stable
865,dia+N2+E190,Stable
866,dia+N238+E12,Stable
867,dia+N73+E226,Unstable
868,dia+N708+E194,Stable
869,dia+N50+E68,Stable
870,dia+N50+E9,Stable
871,dia+N700+E122,Stable
872,dia+N68+E152,Stable
873,dia+N371+E111,Stable
874,dia+N515+E211,Unstable
875,dia+N697+E27,Stable
876,dia+N520+E135,Unstable
877,dia+N601+E177,Stable
878,dia+N719+E136,Stable
879,dia+N115+E119,Unstable
880,dia+N215+E26,Unstable
881,dia+N256+E12,Stable
882,dia+N93+E146,Stable
883,dia+N68+E37,Stable
884,dia+N385+E152,Stable
885,dia+N32+E234,Unstable
886,dia+N2+E163,Stable
887,dia+N256+E159,Unstable
888,dia+N601+E147,Stable
889,dia+N115+E118,Stable
890,dia+N113+E113,Stable
891,dia+N93+E87,Stable
892,dia+N109+E209,Unstable
893,dia+N52+E41,Stable
894,dia+N93+E232,Unstable
895,dia+N52+E206,Stable
896,dia+N188+E150,Stable
897,dia+N371+E27,Stable
898,dia+N515+E139,Unstable
899,dia+N57+E54,Unstable
900,dia+N184+E161,Stable
901,dia+N215+E53,Stable
902,dia+N73+E139,Unstable
903,dia+N76+E42,Stable
904,dia+N99+E169,Stable
905,dia+N398+E96,Stable
906,dia+N515+E68,Stable
907,dia+N708+E84,Stable
908,dia+N256+E150,Stable
909,dia+N393+E95,Unstable
910,dia+N435+E106,Stable
911,dia+N450+E2,Stable
912,dia+N219+E158,Unstable
913,dia+N50+E122,Stable
914,dia+N156+E4,Stable
915,dia+N520+E220,Unstable
916,dia+N371+E157,Unstable
917,dia+N305+E195,Unstable
918,dia+N34+E23,Unstable
919,dia+N708+E6,Stable
920,dia+N346+E181,Unstable
921,dia+N34+E192,Stable
922,dia+N515+E215,Stable
923,dia+N158+E185,Unstable
924,dia+N52+E76,Stable
925,dia+N32+E189,Unstable
926,dia+N450+E185,Unstable
927,dia+N215+E91,Stable
928,dia+N346+E111,Stable
929,dia+N307+E104,Stable
930,dia+N398+E233,Unstable
931,dia+N719+E186,Stable
932,dia+N515+E92,Unstable
933,dia+N649+E181,Unstable
934,dia+N697+E20,Stable
935,dia+N215+E137,Unstable
936,dia+N219+E115,Unstable
937,dia+N2+E78,Stable
938,dia+N601+E188,Stable
939,dia+N367+E207,Stable
940,dia+N461+E26,Stable
941,dia+N346+E161,Unstable
942,dia+N115+E233,Unstable
943,dia+N215+E119,Stable
944,dia+N219+E86,Unstable
945,dia+N32+E181,Unstable
946,dia+N267+E218,Stable
947,dia+N515+E184,Unstable
948,dia+N238+E89,Unstable
949,dia+N520+E104,Stable
950,dia+N371+E66,Unstable
951,dia+N461+E159,Stable
952,dia+N184+E113,Stable
953,dia+N109+E174,Unstable
954,dia+N492+E122,Unstable
955,dia+N219+E171,Unstable
956,dia+N256+E119,Stable
957,dia+N346+E15,Unstable
958,dia+N188+E45,Unstable
959,dia+N708+E114,Stable
960,dia+N601+E43,Stable
961,dia+N2+E187,Stable
962,dia+N2+E134,Stable
963,dia+N73+E44,Unstable
964,dia+N158+E153,Stable
965,dia+N238+E76,Unstable
966,dia+N161+E63,Stable
967,dia+N52+E132,Stable
968,dia+N398+E10,Stable
969,dia+N327+E27,Stable
970,dia+N398+E156,Stable
971,dia+N708+E186,Stable
972,dia+N2+E42,Stable
973,dia+N164+E128,Unstable
974,dia+N649+E189,Stable
975,dia+N76+E58,Unstable
976,dia+N93+E33,Stable
977,dia+N73+E3,Stable
978,dia+N50+E182,Stable
979,dia+N434+E102,Unstable
980,dia+N34+E98,Stable
981,dia+N693+E109,Unstable
982,dia+N188+E40,Unstable
983,dia+N435+E120,Stable
984,dia+N93+E179,Stable
985,dia+N68+E163,Stable
986,dia+N93+E6,Stable
987,dia+N113+E67,Unstable
988,dia+N627+E131,Unstable
989,dia+N184+E153,Stable
990,dia+N158+E6,Stable
991,dia+N492+E82,Stable
992,dia+N520+E222,Stable
993,dia+N700+E157,Stable
994,dia+N466+E213,Stable
995,dia+N520+E41,Stable
996,dia+N627+E193,Stable
997,dia+N52+E225,Unstable
998,dia+N371+E15,Unstable
999,dia+N515+E206,Unstable
1000,dia+N34+E199,Unstable
1001,dia+N215+E69,Unstable
1002,dia+N115+E2,Stable
1003,dia+N76+E123,Stable
1004,dia+N520+E97,Stable
1005,dia+N562+E161,Unstable
1006,dia+N256+E221,Stable
1007,dia+N393+E49,Unstable
1008,dia+N693+E210,Stable
1009,dia+N395+E33,Stable
1010,dia+N32+E112,Unstable
1011,dia+N649+E73,Unstable
1012,dia+N371+E184,Unstable
1013,dia+N434+E137,Unstable
1014,dia+N700+E229,Stable
1015,dia+N256+E80,Stable
1016,dia+N161+E84,Unstable
1017,dia+N115+E12,Stable
1018,dia+N700+E73,Stable
1019,dia+N158+E220,Stable
1020,dia+N76+E167,Unstable
1021,dia+N310+E212,Unstable
1022,dia+N310+E167,Unstable
1023,dia+N520+E51,Unstable
1024,dia+N627+E8,Unstable
1025,dia+N346+E71,Unstable
1026,dia+N404+E52,Stable
